354.410000,1,1.46444,-8.85731,2.03503,-9.07417,2.46941,0.485505
354.430000,3,1.4876,-8.85731,2.03503,-9.23353,2.93342,0.973983
500.800000,5,1.65468,-3.895,1.50891,-5.38493,1.42834,1.49211
557.970000,6,1.57025,-4.41438,1.66182,-5.53455,1.40552,1.14912
558.010000,7,1.40969,-4.41438,1.66182,-4.02137,1.56136,0.405644
565.090000,9,1.64087,-4.44701,1.65416,-4.02137,1.56136,0.435641
604.920000,10,1.55629,-5.04265,1.67552,-5.38493,1.42834,0.422207
604.950000,11,1.40541,-5.04265,1.67552,-6.35592,1.43488,1.33513
605.560000,13,1.42857,-5.04265,1.67552,-7.15347,1.5574,2.11412
605.580000,15,1.47482,-5.04265,1.67552,-5.53455,1.40552,0.561133
605.610000,17,2.05063,-5.04265,1.67552,-4.02137,1.56136,1.02764
611.180000,18,1.97007,-6.57522,1.45383,-5.38493,1.42834,1.19056
611.210000,19,2.6699,-6.57522,1.45383,-6.32943,0.0306605,1.44424
611.250000,20,1.86792,-6.57522,1.45383,-7.42852,1.47091,0.853474
611.820000,21,1.56317,-6.57522,1.45383,-8.2397,2.07784,1.77761
611.850000,22,1.43805,-6.57522,1.45383,-7.15347,1.5574,0.58745
611.880000,24,2.41322,-6.57522,1.45383,-5.53455,1.40552,1.04179
617.950000,25,2.06983,-7.37656,1.51273,-6.98258,-0.951372,2.4954
618.000000,26,2.22015,-7.37656,1.51273,-7.21941,0.0649876,1.45625
618.050000,27,2.10341,-7.37656,1.51273,-7.46902,1.01612,0.505143
618.740000,28,2.23642,-7.37656,1.51273,-7.35732,2.46725,0.954711
618.800000,29,1.74927,-7.37656,1.51273,-8.31243,3.56123,2.25216
618.850000,30,2.34522,-7.37656,1.51273,-6.95571,-0.0022746,1.57237
647.230000,31,1.4786,-10.4083,2.86337,-13.9694,6.72834,5.25541
653.070000,33,1.52034,-10.8938,2.5138,-10.0331,1.51007,1.32223
690.390000,34,1.76119,-8.66128,2.06499,-8.49387,-0.351509,2.42229
690.440000,35,2.23663,-8.66128,2.06499,-8.85268,0.775953,1.30317
691.110000,36,1.73969,-8.66128,2.06499,-9.24177,2.9586,1.06561
789.710000,37,1.64456,-8.49246,1.80018,-8.24633,-1.54896,3.35818
789.760000,38,1.85512,-8.49246,1.80018,-8.32578,-0.620257,2.42617
790.390000,39,2.22615,-8.49246,1.80018,-8.67441,2.72715,0.944658
790.440000,40,2.36662,-8.49246,1.80018,-8.22322,1.34315,0.53044
790.500000,41,2.02586,-8.49246,1.80018,-8.80508,1.98448,0.362896
798.730000,42,1.40762,-10.7514,1.92851,-14.0148,4.96588,4.45817
806.740000,44,1.80851,-10.5419,2.02739,-9.91745,0.249529,1.88433
807.420000,45,2.31343,-10.5419,2.02739,-10.7965,2.17059,0.29211
824.890000,46,1.51819,-10.6012,2.15962,-10.6541,2.12585,0.0627336
