0,105.910000,/tb3_1,/tb3_2,-1.5782,0.809855,4.23977,-9.14231,-0.801079,1.60279,0.708281,0.0160795
1,211.240000,/tb3_1,/tb3_2,-4.33232,2.02615,1.57773,-7.72775,-0.893631,1.96891,1.98779,0.108631
2,211.260000,/tb3_1,/tb3_2,-4.80251,1.01933,3.0346,-7.25106,-0.805374,1.71315,1.58646,0.0203735
3,216.440000,/tb3_1,/tb3_2,-3.35329,1.87521,1.46057,-6.86322,-0.819502,1.52091,2.8254,0.0345018
4,271.950000,/tb3_1,/tb3_2,-6.43038,1.12288,0.717851,-9.02355,-1.27077,1.65354,0.773584,0.485774
5,277.030000,/tb3_1,/tb3_2,-5.54997,1.17302,2.28917,-9.1642,-1.04901,1.77258,0.172573,0.264007
6,277.070000,/tb3_1,/tb3_2,-5.54997,1.17302,0.932007,-8.12464,-1.17779,2.01238,1.55165,0.392788
7,281.770000,/tb3_1,/tb3_2,-4.50705,1.22587,0.889915,-8.42574,-1.23021,1.62577,1.21498,0.445205
8,292.650000,/tb3_1,/tb3_2,0.481082,-1.91495,2.31609,-7.18557,-0.844869,2.52463,2.01345,0.059869
9,292.690000,/tb3_1,/tb3_2,0.301196,-1.95134,2.13973,-6.27849,-0.751883,2.50799,2.87409,0.0331172
10,292.720000,/tb3_1,/tb3_2,0.647914,-1.86512,0.585584,-5.98205,-0.933081,1.55172,3.90637,0.148081
11,297.560000,/tb3_1,/tb3_2,-6.9193,1.884,1.21991,-7.41929,-0.855805,2.57188,2.54492,0.0708046
12,297.600000,/tb3_1,/tb3_2,-7.11882,1.99966,1.02953,-7.75128,-0.890502,1.97872,2.37214,0.105502
13,307.440000,/tb3_1,/tb3_2,-2.02967,-1.18849,1.04767,-6.02503,-0.960641,1.80593,3.62891,0.175641
14,416.290000,/tb3_1,/tb3_2,-4.93861,5.43845,5.21529,-7.0142,-0.760437,1.57729,2.09239,0.0245626
15,421.250000,/tb3_1,/tb3_2,-3.68265,5.14304,0.0922534,-11.1229,-0.857403,1.62252,4.10017,0.0724031
